"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.509955327E0,-2.791875076E1,3.262500048E0,-5.593125153E1,6.259716805E1
2.519955327E0,-2.797500038E1,3.225000143E0,-5.576250076E1,6.246965474E1
2.529955327E0,-2.805000114E1,3.187500238E0,-5.593125153E1,6.265195623E1
2.539955327E0,-2.776875114E1,3.037500143E0,-5.613750076E1,6.270365970E1
2.549955327E0,-2.739375114E1,3.281250238E0,-5.649375153E1,6.287072583E1
2.559955327E0,-2.711250114E1,3.375000238E0,-5.640000153E1,6.266927889E1
2.569955327E0,-2.720625114E1,3.281250238E0,-5.643750381E1,6.273865269E1
2.579955327E0,-2.722500038E1,3.112500191E0,-5.647500229E1,6.277192196E1
2.589955327E0,-2.743125153E1,2.962500095E0,-5.653125381E1,6.290494913E1
2.599955327E0,-2.760000038E1,2.925000191E0,-5.658750153E1,6.302746208E1
2.609955327E0,-2.769375038E1,2.906250000E0,-5.649375153E1,6.298360152E1
2.619955327E0,-2.791875076E1,2.943750143E0,-5.617500305E1,6.279930953E1
2.629955327E0,-2.827500153E1,2.775000095E0,-5.587500381E1,6.268327040E1
2.639955327E0,-2.840625191E1,2.756250143E0,-5.578125381E1,6.265828229E1
2.649955327E0,-2.848125076E1,2.700000048E0,-5.565000153E1,6.257311176E1
2.659955327E0,-2.846250153E1,2.812500000E0,-5.555625153E1,6.248616833E1
2.669955327E0,-2.853750038E1,2.737500191E0,-5.542500305E1,6.240043108E1
2.679955327E0,-2.853750038E1,2.700000048E0,-5.540625381E1,6.238214400E1
2.689955327E0,-2.887500191E1,2.737500191E0,-5.523750305E1,6.238943329E1
2.699955327E0,-2.891250038E1,2.568750143E0,-5.525625229E1,6.241622043E1
2.709955327E0,-2.887500191E1,2.625000000E0,-5.531250381E1,6.245101631E1
2.719955327E0,-2.904375076E1,2.325000048E0,-5.533125305E1,6.253393197E1
2.729955327E0,-2.913750076E1,2.418750048E0,-5.555625153E1,6.278010343E1
2.739955327E0,-2.917500114E1,2.250000000E0,-5.566875076E1,6.289080222E1
2.749955327E0,-2.900625038E1,2.343750000E0,-5.565000153E1,6.279950951E1
