"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.159226729E1,-3.024375153E1,-2.373750114E1,-5.516250229E1,6.723879182E1
3.160226729E1,-2.985000038E1,-2.388750076E1,-5.491875076E1,6.691565139E1
3.161226729E1,-2.971875191E1,-2.420625114E1,-5.458125305E1,6.669527715E1
3.162226729E1,-2.953125191E1,-2.430000114E1,-5.400000381E1,6.617087960E1
3.163226729E1,-2.910000038E1,-2.435625076E1,-5.383125305E1,6.586228647E1
3.164226729E1,-2.838750076E1,-2.435625076E1,-5.368125153E1,6.542747065E1
3.165226729E1,-2.818125153E1,-2.450625038E1,-5.323125076E1,6.502542044E1
3.166226729E1,-2.760000038E1,-2.437500191E1,-5.332500076E1,6.480321323E1
3.167226729E1,-2.705625153E1,-2.433750153E1,-5.332500076E1,6.455935589E1
3.168226729E1,-2.686875153E1,-2.439375114E1,-5.325000381E1,6.444026544E1
3.169226729E1,-2.628750038E1,-2.416875076E1,-5.332500076E1,6.417723036E1
3.170226729E1,-2.617500114E1,-2.416875076E1,-5.323125076E1,6.405330012E1
3.171226729E1,-2.587500191E1,-2.401875114E1,-5.326875305E1,6.390599488E1
3.172226729E1,-2.568750191E1,-2.420625114E1,-5.321250153E1,6.385421417E1
3.173226729E1,-2.527500153E1,-2.405625153E1,-5.328750229E1,6.369526544E1
3.174226729E1,-2.565000153E1,-2.431875038E1,-5.311875153E1,6.380380837E1
3.175226729E1,-2.555625153E1,-2.426250076E1,-5.281875229E1,6.349497247E1
3.176226729E1,-2.536875153E1,-2.405625153E1,-5.231250381E1,6.291959033E1
3.177226729E1,-2.531250191E1,-2.405625153E1,-5.182500076E1,6.249205305E1
3.178226729E1,-2.475000191E1,-2.398125076E1,-5.176875305E1,6.219056822E1
3.179226729E1,-2.431875038E1,-2.401875114E1,-5.152500153E1,6.183144676E1
3.180226729E1,-2.435625076E1,-2.390625000E1,-5.111250305E1,6.145912226E1
3.181226729E1,-2.422500038E1,-2.398125076E1,-5.096250153E1,6.131172476E1
3.182226729E1,-2.383125114E1,-2.388750076E1,-5.049375153E1,6.073022449E1
3.183226729E1,-2.373750114E1,-2.405625153E1,-5.058750153E1,6.083804327E1
3.184226729E1,-2.360625076E1,-2.415000153E1,-5.077500153E1,6.098014782E1
3.185226729E1,-2.370000076E1,-2.409375191E1,-5.090625381E1,6.110356450E1
3.186226729E1,-2.362500000E1,-2.416875076E1,-5.107500076E1,6.124479440E1
3.187226729E1,-2.360625076E1,-2.431875038E1,-5.120625305E1,6.140632742E1
3.188226729E1,-2.338125038E1,-2.430000114E1,-5.171250153E1,6.173617853E1
3.189226729E1,-2.349375153E1,-2.456250191E1,-5.195625305E1,6.208643243E1
3.190226729E1,-2.366250038E1,-2.452500153E1,-5.208750153E1,6.224546119E1
3.191226729E1,-2.385000038E1,-2.463750076E1,-5.210625076E1,6.237700162E1
3.192226729E1,-2.392500114E1,-2.473125076E1,-5.214375305E1,6.247408604E1
3.193226729E1,-2.394375038E1,-2.499375153E1,-5.201250076E1,6.247632378E1
3.194226729E1,-2.416875076E1,-2.518125153E1,-5.184375381E1,6.249798998E1
3.195226729E1,-2.441250038E1,-2.510625076E1,-5.160000229E1,6.236067862E1
3.196226729E1,-2.448750114E1,-2.486250114E1,-5.133750153E1,6.207512173E1
3.197226729E1,-2.454375076E1,-2.465625191E1,-5.100000381E1,6.173594454E1
3.198226729E1,-2.424375153E1,-2.465625191E1,-5.109375381E1,6.169491004E1
3.199226729E1,-2.431875038E1,-2.445000076E1,-5.086875153E1,6.145595202E1
3.200226729E1,-2.450625038E1,-2.437500191E1,-5.085000229E1,6.148511819E1
3.201226729E1,-2.475000191E1,-2.420625114E1,-5.081250381E1,6.148508545E1
3.202226729E1,-2.484375191E1,-2.400000000E1,-5.098125076E1,6.158165261E1
3.203226729E1,-2.469375038E1,-2.411250114E1,-5.111250305E1,6.167399766E1
3.204226729E1,-2.469375038E1,-2.441250038E1,-5.128125381E1,6.193156284E1
3.205226729E1,-2.471250153E1,-2.428125191E1,-5.146875381E1,6.204288473E1
3.206226729E1,-2.478750038E1,-2.435625076E1,-5.188125229E1,6.244446705E1
3.207226729E1,-2.448750114E1,-2.430000114E1,-5.235000229E1,6.269490017E1
3.208226729E1,-2.409375191E1,-2.416875076E1,-5.263125229E1,6.272707639E1
3.209226729E1,-2.420625114E1,-2.424375153E1,-5.298750305E1,6.309815815E1
3.210226729E1,-2.430000114E1,-2.439375114E1,-5.321250153E1,6.338071843E1
3.211226729E1,-2.450625038E1,-2.439375114E1,-5.338125229E1,6.360164698E1
3.212226729E1,-2.463750076E1,-2.426250076E1,-5.347500229E1,6.368085471E1
3.213226729E1,-2.480625153E1,-2.437500191E1,-5.358750153E1,6.388357498E1
3.214226729E1,-2.510625076E1,-2.452500153E1,-5.347500229E1,6.396386009E1
3.215226729E1,-2.550000191E1,-2.478750038E1,-5.334375381E1,6.411104697E1
3.216226729E1,-2.578125191E1,-2.497500038E1,-5.336250305E1,6.431158780E1
3.217226729E1,-2.581875038E1,-2.506875038E1,-5.323125076E1,6.425430861E1
3.218226729E1,-2.595000076E1,-2.531250191E1,-5.317500305E1,6.435608939E1
3.219226729E1,-2.626875114E1,-2.572500038E1,-5.341875076E1,6.484894652E1
3.220226729E1,-2.679375076E1,-2.583750153E1,-5.368125153E1,6.532348988E1
3.221226729E1,-2.701875114E1,-2.621250153E1,-5.370000076E1,6.558047142E1
3.222226729E1,-2.731875038E1,-2.636250114E1,-5.388750076E1,6.591781495E1
3.223226729E1,-2.741250038E1,-2.670000076E1,-5.415000153E1,6.630654480E1
3.224226729E1,-2.780625153E1,-2.707500076E1,-5.428125381E1,6.672853817E1
3.225226729E1,-2.780625153E1,-2.730000114E1,-5.480625153E1,6.724732629E1
3.226226729E1,-2.776875114E1,-2.733750153E1,-5.553750229E1,6.784435636E1
3.227226729E1,-2.780625153E1,-2.737500191E1,-5.581875229E1,6.810515003E1
3.228226729E1,-2.780625153E1,-2.799375153E1,-5.589375305E1,6.841746399E1
3.229226729E1,-2.791875076E1,-2.825625038E1,-5.606250381E1,6.870863602E1
3.230226729E1,-2.805000114E1,-2.883750153E1,-5.604375076E1,6.898772397E1
3.231226729E1,-2.829375076E1,-2.910000038E1,-5.583750153E1,6.903023201E1
3.232226729E1,-2.829375076E1,-2.945625114E1,-5.555625153E1,6.895436279E1
3.233226729E1,-2.844375038E1,-2.985000038E1,-5.510625076E1,6.882418421E1
3.234226729E1,-2.887500191E1,-3.028125191E1,-5.445000076E1,6.866966241E1
3.235226729E1,-2.893125153E1,-3.091875076E1,-5.411250305E1,6.871062109E1
3.236226729E1,-2.881875038E1,-3.112500191E1,-5.385000229E1,6.855004642E1
3.237226729E1,-2.880000114E1,-3.157500076E1,-5.375625229E1,6.867427029E1
3.238226729E1,-2.876250076E1,-3.170625114E1,-5.343750381E1,6.846995418E1
3.239226729E1,-2.859375191E1,-3.221250153E1,-5.368125153E1,6.882531996E1
3.240226729E1,-2.855625153E1,-3.260625076E1,-5.388750076E1,6.915554807E1
3.241226729E1,-2.844375038E1,-3.292500305E1,-5.383125305E1,6.921637499E1
3.242226729E1,-2.808750153E1,-3.311250305E1,-5.366250229E1,6.902905006E1
3.243226729E1,-2.784375191E1,-3.316875076E1,-5.360625076E1,6.891350135E1
3.244226729E1,-2.746875191E1,-3.343125153E1,-5.349375153E1,6.880234271E1
3.245226729E1,-2.724375153E1,-3.365625000E1,-5.334375381E1,6.870604946E1
3.246226729E1,-2.670000076E1,-3.378750229E1,-5.368125153E1,6.881977998E1
3.247226729E1,-2.638125038E1,-3.378750229E1,-5.362500381E1,6.865279832E1
3.248226729E1,-2.578125191E1,-3.363750076E1,-5.351250076E1,6.826230399E1
3.249226729E1,-2.551875114E1,-3.365625000E1,-5.360625076E1,6.824646471E1
3.250226729E1,-2.533125114E1,-3.391875076E1,-5.347500229E1,6.820359087E1
3.251226729E1,-2.535000038E1,-3.418125153E1,-5.310000229E1,6.804844391E1
