"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.283551580E-1,-3.728969097E-1,1.475426793E0,1.026753426E1
4.303531790E-1,-3.728969097E-1,1.394023895E0,9.324218750E0
4.323512000E-1,-3.154360652E-1,1.499368787E0,9.908403397E0
4.343492210E-1,-3.345896900E-1,1.499368787E0,1.045428181E1
4.363472410E-1,-3.441664875E-1,1.508945584E0,8.730456352E0
4.383452620E-1,-3.393780887E-1,1.633444071E0,1.020528507E1
4.403431790E-1,-3.489548862E-1,1.662174582E0,9.123106003E0
4.423410960E-1,-2.914940715E-1,1.513733983E0,1.073200893E1
4.443389600E-1,-2.819172442E-1,1.671751380E0,9.060855865E0
4.463368250E-1,-3.202244639E-1,1.748365760E0,9.381679535E0
4.483346890E-1,-2.914940715E-1,1.417966008E0,1.079904652E1
4.503325540E-1,-2.531868219E-1,1.326986313E0,8.969876289E0
4.523304180E-1,-2.483984232E-1,1.269525409E0,1.048301220E1
4.543282830E-1,-2.148796022E-1,1.633444071E0,8.979453087E0
4.563261480E-1,-1.813607812E-1,1.403600693E0,1.005684471E1
4.583240120E-1,-2.005143911E-1,1.207276225E0,1.021486187E1
4.603218770E-1,-1.574187577E-1,1.695693374E0,9.664195061E0
4.623197410E-1,-1.478419602E-1,1.279102206E0,9.496601105E0
4.643176060E-1,-1.334767491E-1,1.590348482E0,9.525331497E0
4.663154710E-1,-1.095347255E-1,1.365293503E0,1.029626465E1
4.683133350E-1,-9.995792061E-2,1.317409515E0,9.549273491E0
4.703112000E-1,-1.238999367E-1,1.456273198E0,9.678560257E0
4.723090640E-1,-1.047463268E-1,1.408389091E0,9.793481827E0
4.743069290E-1,-1.622071713E-1,1.432331204E0,9.530119896E0
4.763047930E-1,-1.717839688E-1,1.446696401E0,9.812635422E0
4.783026580E-1,-1.765723825E-1,1.408389091E0,9.692925453E0
4.803005230E-1,-1.622071713E-1,1.307832718E0,9.434351921E0
4.822983870E-1,-1.669955701E-1,1.451484799E0,1.076073933E1
4.842962520E-1,-1.717839688E-1,1.403600693E0,8.811859131E0
4.862941160E-1,-2.005143911E-1,1.389235497E0,1.054047298E1
4.882919810E-1,-2.436100245E-1,1.384447098E0,9.228450775E0
4.902898460E-1,-2.436100245E-1,1.470638394E0,9.391256332E0
4.922877100E-1,-2.819172442E-1,1.264737010E0,1.055962658E1
